"","ID","fileID","condition","speakerID","Target","Response","autoscore","Response.R","autoscore.R"
"3940","L2","MaG_word_ConvMask_vat","ConvMask","MaG","vat","that",0,"",NA
"3941","L2","MaG_word_ConvNoMask_back","ConvNoMask","MaG","back","back",1,"",NA
"3942","L2","MaG_word_ConvNoMask_bag","ConvNoMask","MaG","bag","bag",1,"",NA
"3943","L2","MaG_word_ConvNoMask_bat","ConvNoMask","MaG","bat","bat",1,"",NA
"3944","L2","MaG_word_ConvNoMask_beat","ConvNoMask","MaG","beat","beat",1,"",NA
"3945","L2","MaG_word_ConvNoMask_book","ConvNoMask","MaG","book","books",1,"",NA
"3946","L2","MaG_word_ConvNoMask_boot","ConvNoMask","MaG","boot","boot",1,"",NA
"3947","L2","MaG_word_ConvNoMask_cab","ConvNoMask","MaG","cab","cab",1,"",NA
"3948","L2","MaG_word_ConvNoMask_can","ConvNoMask","MaG","can","can",1,"",NA
"3949","L2","MaG_word_ConvNoMask_cap","ConvNoMask","MaG","cap","cap",1,"",NA
"3950","L2","MaG_word_ConvNoMask_chai","ConvNoMask","MaG","chai","chai",1,"",NA
"3951","L2","MaG_word_ConvNoMask_cheap","ConvNoMask","MaG","cheap","cheap",1,"",NA
"3952","L2","MaG_word_ConvNoMask_chip","ConvNoMask","MaG","chip","chip",1,"",NA
"3953","L2","MaG_word_ConvNoMask_dot","ConvNoMask","MaG","dot","dot",1,"",NA
"3954","L2","MaG_word_ConvNoMask_eat","ConvNoMask","MaG","eat","eat",1,"",NA
"3955","L2","MaG_word_ConvNoMask_fat","ConvNoMask","MaG","fat","bat",0,"",NA
"3956","L2","MaG_word_ConvNoMask_feet","ConvNoMask","MaG","feet","feet",1,"",NA
"3957","L2","MaG_word_ConvNoMask_fit","ConvNoMask","MaG","fit","fit",1,"",NA
"3958","L2","MaG_word_ConvNoMask_gap","ConvNoMask","MaG","gap","gap",1,"gap",1
"3959","L2","MaG_word_ConvNoMask_heat","ConvNoMask","MaG","heat","heat",1,"",NA
"3960","L2","MaG_word_ConvNoMask_hit","ConvNoMask","MaG","hit","pit",0,"",NA
"3961","L2","MaG_word_ConvNoMask_hot","ConvNoMask","MaG","hot","hot",1,"",NA
"3962","L2","MaG_word_ConvNoMask_it","ConvNoMask","MaG","it","it",1,"",NA
"3963","L2","MaG_word_ConvNoMask_keen","ConvNoMask","MaG","keen","keen",1,"",NA
"3964","L2","MaG_word_ConvNoMask_knot","ConvNoMask","MaG","knot","not",1,"",NA
"3965","L2","MaG_word_ConvNoMask_mad","ConvNoMask","MaG","mad","mad",1,"",NA
"3966","L2","MaG_word_ConvNoMask_neat","ConvNoMask","MaG","neat","meat",0,"",NA
"3967","L2","MaG_word_ConvNoMask_pad","ConvNoMask","MaG","pad","pad",1,"",NA
"3968","L2","MaG_word_ConvNoMask_pat","ConvNoMask","MaG","pat","pat",1,"",NA
"3969","L2","MaG_word_ConvNoMask_sheep","ConvNoMask","MaG","sheep","sheep",1,"",NA
"3970","L2","MaG_word_ConvNoMask_ship","ConvNoMask","MaG","ship","chip",0,"",NA
"3971","L2","MaG_word_ConvNoMask_shy","ConvNoMask","MaG","shy","shy",1,"",NA
"3972","L2","MaG_word_ConvNoMask_sigh","ConvNoMask","MaG","sigh","sigh",1,"",NA
"3973","L2","MaG_word_ConvNoMask_sip","ConvNoMask","MaG","sip","sip",1,"",NA
"3974","L2","MaG_word_ConvNoMask_tan","ConvNoMask","MaG","tan","tan",1,"",NA
"3975","L2","MaG_word_ConvNoMask_teen","ConvNoMask","MaG","teen","team",0,"",NA
"3976","L2","MaG_word_ConvNoMask_ten","ConvNoMask","MaG","ten","ten",1,"",NA
"3977","L2","MaG_word_ConvNoMask_tip","ConvNoMask","MaG","tip","tip",1,"",NA
"3978","L2","MaG_word_ConvNoMask_tot","ConvNoMask","MaG","tot","taught",1,"",NA
"3979","L2","MaG_word_ConvNoMask_vat","ConvNoMask","MaG","vat","that",0,"",NA
"3980","L2","MW_word_ClearMask_back","ClearMask","MW","back","back",1,"",NA
"3981","L2","MW_word_ClearMask_bag","ClearMask","MW","bag","egg",0,"",NA
"3982","L2","MW_word_ClearMask_bat","ClearMask","MW","bat","bat",1,"",NA
"3983","L2","MW_word_ClearMask_beat","ClearMask","MW","beat","beat",1,"",NA
"3984","L2","MW_word_ClearMask_book","ClearMask","MW","book","book",1,"",NA
"3985","L2","MW_word_ClearMask_boot","ClearMask","MW","boot","boot",1,"",NA
"3986","L2","MW_word_ClearMask_cab","ClearMask","MW","cab","cab",1,"",NA
"3987","L2","MW_word_ClearMask_can","ClearMask","MW","can","can",1,"",NA
"3988","L2","MW_word_ClearMask_cap","ClearMask","MW","cap","cat",0,"",NA
"3989","L2","MW_word_ClearMask_chai","ClearMask","MW","chai","chai",1,"",NA
"3990","L2","MW_word_ClearMask_cheap","ClearMask","MW","cheap","cheap",1,"",NA
"3991","L2","MW_word_ClearMask_chip","ClearMask","MW","chip","chip",1,"",NA
"3992","L2","MW_word_ClearMask_dot","ClearMask","MW","dot","dot",1,"",NA
"3993","L2","MW_word_ClearMask_eat","ClearMask","MW","eat","eat",1,"",NA
"3994","L2","MW_word_ClearMask_fat","ClearMask","MW","fat","back",0,"back",0
"3995","L2","MW_word_ClearMask_feet","ClearMask","MW","feet","feet",1,"",NA
"3996","L2","MW_word_ClearMask_fit","ClearMask","MW","fit","fit",1,"",NA
"3997","L2","MW_word_ClearMask_gap","ClearMask","MW","gap","gap",1,"",NA
"3998","L2","MW_word_ClearMask_heat","ClearMask","MW","heat","heat",1,"",NA
"3999","L2","MW_word_ClearMask_hit","ClearMask","MW","hit","hit",1,"",NA
"4000","L2","MW_word_ClearMask_hot","ClearMask","MW","hot","pot",0,"",NA
"4001","L2","MW_word_ClearMask_it","ClearMask","MW","it","it",1,"",NA
"4002","L2","MW_word_ClearMask_keen","ClearMask","MW","keen","keen",1,"",NA
"4003","L2","MW_word_ClearMask_knot","ClearMask","MW","knot","not",1,"",NA
"4004","L2","MW_word_ClearMask_mad","ClearMask","MW","mad","mad",1,"",NA
"4005","L2","MW_word_ClearMask_neat","ClearMask","MW","neat","meat",0,"",NA
"4006","L2","MW_word_ClearMask_pad","ClearMask","MW","pad","had",0,"",NA
"4007","L2","MW_word_ClearMask_pat","ClearMask","MW","pat","hat",0,"",NA
"4008","L2","MW_word_ClearMask_sheep","ClearMask","MW","sheep","seap",0,"",NA
"4009","L2","MW_word_ClearMask_ship","ClearMask","MW","ship","sip",0,"",NA
"4010","L2","MW_word_ClearMask_shy","ClearMask","MW","shy","shy",1,"",NA
"4011","L2","MW_word_ClearMask_sigh","ClearMask","MW","sigh","die",0,"",NA
"4012","L2","MW_word_ClearMask_sip","ClearMask","MW","sip","sip",1,"",NA
"4013","L2","MW_word_ClearMask_tan","ClearMask","MW","tan","tan",1,"",NA
"4014","L2","MW_word_ClearMask_teen","ClearMask","MW","teen","teen",1,"",NA
"4015","L2","MW_word_ClearMask_ten","ClearMask","MW","ten","tin",0,"",NA
"4016","L2","MW_word_ClearMask_tip","ClearMask","MW","tip","tip",1,"",NA
"4017","L2","MW_word_ClearMask_tot","ClearMask","MW","tot","taught",1,"",NA
"4018","L2","MW_word_ClearMask_vat","ClearMask","MW","vat","that",0,"",NA
"4019","L2","MW_word_ConvMask_back","ConvMask","MW","back","back",1,"",NA
"4020","L2","MW_word_ConvMask_bag","ConvMask","MW","bag","bag",1,"",NA
"4021","L2","MW_word_ConvMask_bat","ConvMask","MW","bat","bat",1,"",NA
"4022","L2","MW_word_ConvMask_beat","ConvMask","MW","beat","feet",0,"",NA
"4023","L2","MW_word_ConvMask_book","ConvMask","MW","book","book",1,"",NA
"4024","L2","MW_word_ConvMask_boot","ConvMask","MW","boot","beat",0,"",NA
"4025","L2","MW_word_ConvMask_cab","ConvMask","MW","cab","cap",0,"",NA
"4026","L2","MW_word_ConvMask_can","ConvMask","MW","can","can",1,"",NA
"4027","L2","MW_word_ConvMask_cap","ConvMask","MW","cap","pot",0,"",NA
"4028","L2","MW_word_ConvMask_chai","ConvMask","MW","chai","tie",0,"",NA
"4029","L2","MW_word_ConvMask_cheap","ConvMask","MW","cheap","cheek",0,"",NA
"4030","L2","MW_word_ConvMask_chip","ConvMask","MW","chip","chip",1,"",NA
"4031","L2","MW_word_ConvMask_dot","ConvMask","MW","dot","taught",0,"",NA
"4032","L2","MW_word_ConvMask_eat","ConvMask","MW","eat","beat",0,"",NA
"4033","L2","MW_word_ConvMask_fat","ConvMask","MW","fat","bat",0,"",NA
"4034","L2","MW_word_ConvMask_feet","ConvMask","MW","feet","feet",1,"",NA
"4035","L2","MW_word_ConvMask_fit","ConvMask","MW","fit","fit",1,"",NA
"4036","L2","MW_word_ConvMask_gap","ConvMask","MW","gap","gap",1,"",NA
"4037","L2","MW_word_ConvMask_heat","ConvMask","MW","heat","meat",0,"",NA
"4038","L2","MW_word_ConvMask_hit","ConvMask","MW","hit","hit",1,"",NA
"4039","L2","MW_word_ConvMask_hot","ConvMask","MW","hot","pot",0,"",NA
"4040","L2","MW_word_ConvMask_it","ConvMask","MW","it","boot",0,"",NA
"4041","L2","MW_word_ConvMask_keen","ConvMask","MW","keen","can",0,"",NA
"4042","L2","MW_word_ConvMask_knot","ConvMask","MW","knot","mat",0,"",NA
"4043","L2","MW_word_ConvMask_mad","ConvMask","MW","mad","mad",1,"",NA
"4044","L2","MW_word_ConvMask_neat","ConvMask","MW","neat","meat",0,"",NA
"4045","L2","MW_word_ConvMask_pad","ConvMask","MW","pad","pad",1,"",NA
"4046","L2","MW_word_ConvMask_pat","ConvMask","MW","pat","hat",0,"",NA
"4047","L2","MW_word_ConvMask_sheep","ConvMask","MW","sheep","feet",0,"",NA
"4048","L2","MW_word_ConvMask_ship","ConvMask","MW","ship","bit",0,"",NA
"4049","L2","MW_word_ConvMask_shy","ConvMask","MW","shy","sigh",0,"",NA
"4050","L2","MW_word_ConvMask_sigh","ConvMask","MW","sigh","far",0,"",NA
"4051","L2","MW_word_ConvMask_sip","ConvMask","MW","sip","chip",0,"",NA
"4052","L2","MW_word_ConvMask_tan","ConvMask","MW","tan","tan",1,"",NA
"4053","L2","MW_word_ConvMask_teen","ConvMask","MW","teen","teen",1,"",NA
"4054","L2","MW_word_ConvMask_ten","ConvMask","MW","ten","tin",0,"",NA
"4055","L2","MW_word_ConvMask_tip","ConvMask","MW","tip","tip",1,"",NA
"4056","L2","MW_word_ConvMask_tot","ConvMask","MW","tot","taught ",1,"",NA
"4057","L2","MW_word_ConvMask_vat","ConvMask","MW","vat","bat",0,"",NA
"4058","L2","MW_word_ConvNoMask_back","ConvNoMask","MW","back","back",1,"",NA
"4059","L2","MW_word_ConvNoMask_bag","ConvNoMask","MW","bag","bag",1,"",NA
"4060","L2","MW_word_ConvNoMask_bat","ConvNoMask","MW","bat","bat",1,"",NA
"4061","L2","MW_word_ConvNoMask_beat","ConvNoMask","MW","beat","feet",0,"",NA
"4062","L2","MW_word_ConvNoMask_book","ConvNoMask","MW","book","book",1,"",NA
"4063","L2","MW_word_ConvNoMask_boot","ConvNoMask","MW","boot","boot",1,"",NA
"4064","L2","MW_word_ConvNoMask_cab","ConvNoMask","MW","cab","cab",1,"",NA
"4065","L2","MW_word_ConvNoMask_can","ConvNoMask","MW","can","can",1,"",NA
"4066","L2","MW_word_ConvNoMask_cap","ConvNoMask","MW","cap","cap",1,"",NA
"4067","L2","MW_word_ConvNoMask_chai","ConvNoMask","MW","chai","chai",1,"",NA
"4068","L2","MW_word_ConvNoMask_cheap","ConvNoMask","MW","cheap","cheap",1,"",NA
"4069","L2","MW_word_ConvNoMask_chip","ConvNoMask","MW","chip","chip",1,"",NA
"4070","L2","MW_word_ConvNoMask_dot","ConvNoMask","MW","dot","dot",1,"",NA
"4071","L2","MW_word_ConvNoMask_eat","ConvNoMask","MW","eat","eat",1,"",NA
"4072","L2","MW_word_ConvNoMask_fat","ConvNoMask","MW","fat","bat",0,"",NA
"4073","L2","MW_word_ConvNoMask_feet","ConvNoMask","MW","feet","meat",0,"",NA
"4074","L2","MW_word_ConvNoMask_fit","ConvNoMask","MW","fit","fit",1,"",NA
"4075","L2","MW_word_ConvNoMask_gap","ConvNoMask","MW","gap","gap",1,"",NA
"4076","L2","MW_word_ConvNoMask_heat","ConvNoMask","MW","heat","feet",0,"",NA
"4077","L2","MW_word_ConvNoMask_hit","ConvNoMask","MW","hit","fit",0,"",NA
"4078","L2","MW_word_ConvNoMask_hot","ConvNoMask","MW","hot","pot",0,"",NA
"4079","L2","MW_word_ConvNoMask_it","ConvNoMask","MW","it","it",1,"",NA
"4080","L2","MW_word_ConvNoMask_keen","ConvNoMask","MW","keen","can",0,"",NA
"4081","L2","MW_word_ConvNoMask_knot","ConvNoMask","MW","knot","not",1,"",NA
"4082","L2","MW_word_ConvNoMask_mad","ConvNoMask","MW","mad","mad",1,"",NA
"4083","L2","MW_word_ConvNoMask_neat","ConvNoMask","MW","neat","meat",0,"",NA
"4084","L2","MW_word_ConvNoMask_pad","ConvNoMask","MW","pad","pad",1,"",NA
"4085","L2","MW_word_ConvNoMask_pat","ConvNoMask","MW","pat","pat",1,"",NA
"4086","L2","MW_word_ConvNoMask_sheep","ConvNoMask","MW","sheep","sheep",1,"",NA
"4087","L2","MW_word_ConvNoMask_ship","ConvNoMask","MW","ship","ship",1,"",NA
"4088","L2","MW_word_ConvNoMask_shy","ConvNoMask","MW","shy","shy",1,"",NA
"4089","L2","MW_word_ConvNoMask_sigh","ConvNoMask","MW","sigh","sigh",1,"",NA
"4090","L2","MW_word_ConvNoMask_sip","ConvNoMask","MW","sip","sip",1,"",NA
"4091","L2","MW_word_ConvNoMask_tan","ConvNoMask","MW","tan","tan",1,"",NA
"4092","L2","MW_word_ConvNoMask_teen","ConvNoMask","MW","teen","team",0,"",NA
"4093","L2","MW_word_ConvNoMask_ten","ConvNoMask","MW","ten","tin",0,"",NA
"4094","L2","MW_word_ConvNoMask_tip","ConvNoMask","MW","tip","tip",1,"",NA
"4095","L2","MW_word_ConvNoMask_tot","ConvNoMask","MW","tot","taught",1,"",NA
"4096","L2","MW_word_ConvNoMask_vat","ConvNoMask","MW","vat","bat",0,"",NA
"4097","L2","RL_word_ClearMask_bag","ClearMask","RL","bag","bag",1,"",NA
"4098","L2","RL_word_ClearMask_bat","ClearMask","RL","bat","that",0,"",NA
"4099","L2","RL_word_ClearMask_beat","ClearMask","RL","beat","beat",1,"",NA
"4100","L2","RL_word_ClearMask_book","ClearMask","RL","book","book",1,"",NA
"4101","L2","RL_word_ClearMask_boot","ClearMask","RL","boot","boot",1,"",NA
"4102","L2","RL_word_ClearMask_cab","ClearMask","RL","cab","cab",1,"",NA
"4103","L2","RL_word_ClearMask_can","ClearMask","RL","can","can",1,"",NA
"4104","L2","RL_word_ClearMask_cap","ClearMask","RL","cap","cap",1,"",NA
"4105","L2","RL_word_ClearMask_chai","ClearMask","RL","chai","chai",1,"",NA
"4106","L2","RL_word_ClearMask_cheap","ClearMask","RL","cheap","cheap",1,"",NA
"4107","L2","RL_word_ClearMask_chip","ClearMask","RL","chip","chip",1,"",NA
"4108","L2","RL_word_ClearMask_dot","ClearMask","RL","dot","dot",1,"",NA
"4109","L2","RL_word_ClearMask_eat","ClearMask","RL","eat","eat",1,"",NA
"4110","L2","RL_word_ClearMask_fat","ClearMask","RL","fat","that",0,"",NA
"4111","L2","RL_word_ClearMask_feet","ClearMask","RL","feet","feet",1,"",NA
"4112","L2","RL_word_ClearMask_fit","ClearMask","RL","fit","bit",0,"",NA
"4113","L2","RL_word_ClearMask_gap","ClearMask","RL","gap","gap",1,"gap",1
"4114","L2","RL_word_ClearMask_heat","ClearMask","RL","heat","heat",1,"",NA
"4115","L2","RL_word_ClearMask_hit","ClearMask","RL","hit","hit",1,"",NA
"4116","L2","RL_word_ClearMask_hot","ClearMask","RL","hot","pot",0,"",NA
"4117","L2","RL_word_ClearMask_it","ClearMask","RL","it","it",1,"",NA
"4118","L2","RL_word_ClearMask_keen","ClearMask","RL","keen","keen",1,"",NA
"4119","L2","RL_word_ClearMask_knot","ClearMask","RL","knot","not",1,"",NA
"4120","L2","RL_word_ClearMask_mad","ClearMask","RL","mad","that",0,"",NA
"4121","L2","RL_word_ClearMask_neat","ClearMask","RL","neat","meat",0,"",NA
"4122","L2","RL_word_ClearMask_pad","ClearMask","RL","pad","pad",1,"",NA
"4123","L2","RL_word_ClearMask_pat","ClearMask","RL","pat","pat",1,"",NA
"4124","L2","RL_word_ClearMask_sheep","ClearMask","RL","sheep","sheep",1,"",NA
"4125","L2","RL_word_ClearMask_ship","ClearMask","RL","ship","ship",1,"",NA
"4126","L2","RL_word_ClearMask_shy","ClearMask","RL","shy","sigh",0,"",NA
"4127","L2","RL_word_ClearMask_sigh","ClearMask","RL","sigh","sigh",1,"",NA
"4128","L2","RL_word_ClearMask_sip","ClearMask","RL","sip","sip",1,"",NA
"4129","L2","RL_word_ClearMask_tan","ClearMask","RL","tan","tan",1,"",NA
"4130","L2","RL_word_ClearMask_teen","ClearMask","RL","teen","teen",1,"",NA
"4131","L2","RL_word_ClearMask_ten","ClearMask","RL","ten","ten",1,"",NA
"4132","L2","RL_word_ClearMask_tip","ClearMask","RL","tip","tip",1,"",NA
"4133","L2","RL_word_ClearMask_tot","ClearMask","RL","tot","taught",1,"",NA
"4134","L2","RL_word_ClearMask_vat","ClearMask","RL","vat","that",0,"",NA
"4135","L2","RL_word_ConvMask_back","ConvMask","RL","back","back",1,"",NA
"4136","L2","RL_word_ConvMask_bag","ConvMask","RL","bag","bag",1,"",NA
"4137","L2","RL_word_ConvMask_bat","ConvMask","RL","bat","that",0,"",NA
"4138","L2","RL_word_ConvMask_beat","ConvMask","RL","beat","beat",1,"",NA
"4139","L2","RL_word_ConvMask_book","ConvMask","RL","book","book",1,"",NA
"4140","L2","RL_word_ConvMask_boot","ConvMask","RL","boot","boot",1,"",NA
"4141","L2","RL_word_ConvMask_cab","ConvMask","RL","cab","cab",1,"",NA
"4142","L2","RL_word_ConvMask_can","ConvMask","RL","can","can",1,"",NA
"4143","L2","RL_word_ConvMask_cap","ConvMask","RL","cap","cap",1,"",NA
"4144","L2","RL_word_ConvMask_chai","ConvMask","RL","chai","chai",1,"",NA
"4145","L2","RL_word_ConvMask_cheap","ConvMask","RL","cheap","cheap",1,"",NA
"4146","L2","RL_word_ConvMask_chip","ConvMask","RL","chip","chip",1,"",NA
"4147","L2","RL_word_ConvMask_dot","ConvMask","RL","dot","dot",1,"",NA
"4148","L2","RL_word_ConvMask_eat","ConvMask","RL","eat","eat",1,"",NA
"4149","L2","RL_word_ConvMask_fat","ConvMask","RL","fat","that",0,"",NA
"4150","L2","RL_word_ConvMask_feet","ConvMask","RL","feet","feet",1,"",NA
"4151","L2","RL_word_ConvMask_fit","ConvMask","RL","fit","fit",1,"",NA
"4152","L2","RL_word_ConvMask_gap","ConvMask","RL","gap","gap",1,"",NA
"4153","L2","RL_word_ConvMask_heat","ConvMask","RL","heat","meat",0,"",NA
"4154","L2","RL_word_ConvMask_hit","ConvMask","RL","hit","hit",1,"",NA
"4155","L2","RL_word_ConvMask_hot","ConvMask","RL","hot","cod",0,"",NA
"4156","L2","RL_word_ConvMask_it","ConvMask","RL","it","it",1,"",NA
"4157","L2","RL_word_ConvMask_keen","ConvMask","RL","keen","keen",1,"",NA
"4158","L2","RL_word_ConvMask_knot","ConvMask","RL","knot","not",1,"",NA
"4159","L2","RL_word_ConvMask_mad","ConvMask","RL","mad","mad",1,"",NA
"4160","L2","RL_word_ConvMask_neat","ConvMask","RL","neat","meat",0,"",NA
"4161","L2","RL_word_ConvMask_pad","ConvMask","RL","pad","pad",1,"",NA
"4162","L2","RL_word_ConvMask_pat","ConvMask","RL","pat","pat",1,"",NA
"4163","L2","RL_word_ConvMask_sheep","ConvMask","RL","sheep","cheap",0,"",NA
"4164","L2","RL_word_ConvMask_ship","ConvMask","RL","ship","ship",1,"",NA
"4165","L2","RL_word_ConvMask_shy","ConvMask","RL","shy","sigh",0,"",NA
"4166","L2","RL_word_ConvMask_sigh","ConvMask","RL","sigh","sigh",1,"",NA
"4167","L2","RL_word_ConvMask_sip","ConvMask","RL","sip","sip",1,"",NA
"4168","L2","RL_word_ConvMask_tan","ConvMask","RL","tan","tan",1,"",NA
"4169","L2","RL_word_ConvMask_teen","ConvMask","RL","teen","teen",1,"",NA
"4170","L2","RL_word_ConvMask_ten","ConvMask","RL","ten","ten",1,"",NA
"4171","L2","RL_word_ConvMask_tip","ConvMask","RL","tip","tip",1,"",NA
"4172","L2","RL_word_ConvMask_tot","ConvMask","RL","tot","taught",1,"",NA
"4173","L2","RL_word_ConvMask_vat","ConvMask","RL","vat","that",0,"",NA
"4174","L2","RL_word_ConvNoMask_back","ConvNoMask","RL","back","back",1,"",NA
"4175","L2","RL_word_ConvNoMask_bag","ConvNoMask","RL","bag","bag",1,"",NA
"4176","L2","RL_word_ConvNoMask_bat","ConvNoMask","RL","bat","that",0,"",NA
"4177","L2","RL_word_ConvNoMask_beat","ConvNoMask","RL","beat","beat",1,"",NA
"4178","L2","RL_word_ConvNoMask_book","ConvNoMask","RL","book","book",1,"",NA
"4179","L2","RL_word_ConvNoMask_boot","ConvNoMask","RL","boot","boot",1,"",NA
"4180","L2","RL_word_ConvNoMask_cab","ConvNoMask","RL","cab","cab",1,"",NA
"4181","L2","RL_word_ConvNoMask_can","ConvNoMask","RL","can","can",1,"",NA
"4182","L2","RL_word_ConvNoMask_cap","ConvNoMask","RL","cap","cab",0,"",NA
"4183","L2","RL_word_ConvNoMask_chai","ConvNoMask","RL","chai","chai",1,"",NA
"4184","L2","RL_word_ConvNoMask_cheap","ConvNoMask","RL","cheap","cheap",1,"",NA
"4185","L2","RL_word_ConvNoMask_chip","ConvNoMask","RL","chip","chip",1,"",NA
"4186","L2","RL_word_ConvNoMask_dot","ConvNoMask","RL","dot","dot",1,"",NA
"4187","L2","RL_word_ConvNoMask_eat","ConvNoMask","RL","eat","eat",1,"",NA
"4188","L2","RL_word_ConvNoMask_fat","ConvNoMask","RL","fat","that",0,"",NA
"4189","L2","RL_word_ConvNoMask_feet","ConvNoMask","RL","feet","beat",0,"",NA
"4190","L2","RL_word_ConvNoMask_fit","ConvNoMask","RL","fit","bit",0,"",NA
"4191","L2","RL_word_ConvNoMask_gap","ConvNoMask","RL","gap","gap",1,"",NA
"4192","L2","RL_word_ConvNoMask_heat","ConvNoMask","RL","heat","heat",1,"",NA
"4193","L2","RL_word_ConvNoMask_hit","ConvNoMask","RL","hit","hit",1,"",NA
"4194","L2","RL_word_ConvNoMask_hot","ConvNoMask","RL","hot","taught",0,"",NA
"4195","L2","RL_word_ConvNoMask_it","ConvNoMask","RL","it","it",1,"",NA
"4196","L2","RL_word_ConvNoMask_keen","ConvNoMask","RL","keen","keen",1,"",NA
"4197","L2","RL_word_ConvNoMask_knot","ConvNoMask","RL","knot","not",1,"",NA
"4198","L2","RL_word_ConvNoMask_mad","ConvNoMask","RL","mad","that",0,"",NA
"4199","L2","RL_word_ConvNoMask_neat","ConvNoMask","RL","neat","meat",0,"",NA
"4200","L2","RL_word_ConvNoMask_pad","ConvNoMask","RL","pad","pad",1,"",NA
"4201","L2","RL_word_ConvNoMask_pat","ConvNoMask","RL","pat","hat",0,"",NA
"4202","L2","RL_word_ConvNoMask_sheep","ConvNoMask","RL","sheep","sheep",1,"",NA
"4203","L2","RL_word_ConvNoMask_ship","ConvNoMask","RL","ship","sip",0,"",NA
"4204","L2","RL_word_ConvNoMask_shy","ConvNoMask","RL","shy","sigh",0,"",NA
"4205","L2","RL_word_ConvNoMask_sigh","ConvNoMask","RL","sigh","sigh",1,"",NA
"4206","L2","RL_word_ConvNoMask_sip","ConvNoMask","RL","sip","sip",1,"",NA
"4207","L2","RL_word_ConvNoMask_tan","ConvNoMask","RL","tan","tan",1,"",NA
"4208","L2","RL_word_ConvNoMask_teen","ConvNoMask","RL","teen","teeth",0,"",NA
"4209","L2","RL_word_ConvNoMask_ten","ConvNoMask","RL","ten","ten",1,"",NA
"4210","L2","RL_word_ConvNoMask_tip","ConvNoMask","RL","tip","tip",1,"",NA
"4211","L2","RL_word_ConvNoMask_tot","ConvNoMask","RL","tot","taught",1,"",NA
"4212","L2","RL_word_ConvNoMask_vat","ConvNoMask","RL","vat","that",0,"",NA
"4213","L20","AA_word_ClearMask_back","ClearMask","AA","back","back",1,"",NA
"4214","L20","AA_word_ClearMask_bag","ClearMask","AA","bag","bag",1,"",NA
"4215","L20","AA_word_ClearMask_bat","ClearMask","AA","bat","bat",1,"",NA
"4216","L20","AA_word_ClearMask_beat","ClearMask","AA","beat","beat",1,"",NA
"4217","L20","AA_word_ClearMask_book","ClearMask","AA","book","book",1,"",NA
"4218","L20","AA_word_ClearMask_boot","ClearMask","AA","boot","boot",1,"",NA
"4219","L20","AA_word_ClearMask_cab","ClearMask","AA","cab","cab",1,"",NA
"4220","L20","AA_word_ClearMask_can","ClearMask","AA","can","can",1,"",NA
"4221","L20","AA_word_ClearMask_cap","ClearMask","AA","cap","cap",1,"",NA
"4222","L20","AA_word_ClearMask_chai","ClearMask","AA","chai","chai",1,"",NA
"4223","L20","AA_word_ClearMask_cheap","ClearMask","AA","cheap","cheap",1,"",NA
"4224","L20","AA_word_ClearMask_chip","ClearMask","AA","chip","chip",1,"",NA
